OrderID ,OrderDate,ShipDate,ProductID, CustomerID,RegionID,SalesRepID,Quantity ,UnitPrice,Discount,Revenue,Profit,Target,Forecast
00819,13-02-2025,20-02-2025,P006,C010,R009,S006,67,3200,0,214400,64320,235840,225120
00820,14-02-2025,21-02-2025,P005,C006,R004,S001,25,3200,0.1,72000,21600,79200,75600
00821,14-02-2025,21-02-2025,P010,C007,R007,S007,37,3200,0.1,106560,31968,117216,111888
00822,15-02-2025,22-02-2025,P002,C010,R010,S007,30,500,0.1,13500,4050,14850,14175
00823,15-02-2025,22-02-2025,P009,C005,R006,S003,59,250,0.1,13275,3982.5,14602.5,13938.75
00824,16-02-2025,23-02-2025,P010,C002,R009,S001,55,1200,0.1,59400,17820,65340,62370
00825,16-02-2025,23-02-2025,P008,C006,R009,S007,32,250,0.05,7600,2280,8360,7980
00826,17-02-2025,24-02-2025,P005,C006,R010,S003,24,4500,0,108000,32400,118800,113400
00827,17-02-2025,24-02-2025,P006,C005,R009,S004,77,250,0.05,18287.5,5486.25,20116.25,19201.875
00828,18-02-2025,25-02-2025,P009,C004,R004,S006,18,500,0.15,7650,2295,8415,8032.5
00829,18-02-2025,25-02-2025,P006,C009,R003,S009,11,250,0.15,2337.5,701.25,2571.25,2454.375
00830,19-02-2025,26-02-2025,P005,C004,R003,S007,53,4500,0.05,226575,67972.5,249232.5,237903.75
00831,19-02-2025,26-02-2025,P010,C010,R002,S003,25,3200,0,80000,24000,88000,84000
00832,20-02-2025,27-02-2025,P004,C002,R004,S010,76,250,0.15,16150,4845,17765,16957.5
00833,20-02-2025,27-02-2025,P004,C009,R004,S003,15,500,0.1,6750,2025,7425,7087.5
00834,21-02-2025,28-02-2025,P010,C003,R008,S007,77,250,0.1,17325,5197.5,19057.5,18191.25
00835,21-02-2025,28-02-2025,P001,C010,R009,S003,61,500,0.1,27450,8235,30195,28822.5
00836,22-02-2025,01-03-2025,P007,C002,R007,S006,43,1200,0,51600,15480,56760,54180
00837,22-02-2025,01-03-2025,P009,C009,R003,S001,26,1200,0.15,26520,7956,29172,27846
00838,23-02-2025,02-03-2025,P010,C009,R003,S006,29,1200,0,34800,10440,38280,36540
00839,23-02-2025,02-03-2025,P003,C007,R002,S007,63,250,0.15,13387.5,4016.25,14726.25,14056.875
00840,24-02-2025,03-03-2025,P005,C007,R009,S009,98,3200,0.15,266560,79968,293216,279888
00841,24-02-2025,03-03-2025,P005,C001,R005,S003,10,3200,0.1,28800,8640,31680,30240
00842,25-02-2025,04-03-2025,P003,C001,R003,S009,76,4500,0.1,307800,92340,338580,323190
00843,25-02-2025,04-03-2025,P002,C005,R004,S008,22,3200,0.15,59840,17952,65824,62832
00844,26-02-2025,05-03-2025,P005,C001,R005,S006,43,1200,0.1,46440,13932,51084,48762
00845,26-02-2025,05-03-2025,P010,C010,R009,S005,41,500,0.15,17425,5227.5,19167.5,18296.25
00846,27-02-2025,06-03-2025,P001,C006,R004,S001,88,3200,0.1,253440,76032,278784,266112
00847,27-02-2025,06-03-2025,P002,C010,R001,S008,68,3200,0.05,206720,62016,227392,217056
00848,28-02-2025,07-03-2025,P008,C001,R004,S002,88,250,0.05,20900,6270,22990,21945
00849,28-02-2025,07-03-2025,P005,C002,R009,S009,65,500,0.1,29250,8775,32175,30712.5
00850,01-03-2025,08-03-2025,P007,C004,R006,S005,88,250,0.05,20900,6270,22990,21945
00851,01-03-2025,08-03-2025,P004,C006,R008,S007,27,3200,0,86400,25920,95040,90720
00852,02-03-2025,09-03-2025,P001,C008,R002,S007,92,4500,0.05,393300,117990,432630,412965
00853,02-03-2025,09-03-2025,P008,C003,R004,S002,60,500,0.05,28500,8550,31350,29925
00854,03-03-2025,10-03-2025,P005,C003,R006,S005,88,4500,0.15,336600,100980,370260,353430
00855,03-03-2025,10-03-2025,P005,C004,R009,S008,89,500,0.15,37825,11347.5,41607.5,39716.25
00856,04-03-2025,11-03-2025,P006,C001,R005,S009,23,250,0,5750,1725,6325,6037.5
00857,04-03-2025,11-03-2025,P006,C009,R006,S004,7,500,0.05,3325,997.5,3657.5,3491.25
00858,05-03-2025,12-03-2025,P005,C001,R002,S009,15,1200,0,18000,5400,19800,18900
00859,05-03-2025,12-03-2025,P004,C002,R005,S010,17,4500,0.05,72675,21802.5,79942.5,76308.75
00860,06-03-2025,13-03-2025,P010,C002,R001,S004,94,500,0.1,42300,12690,46530,44415
00861,06-03-2025,13-03-2025,P008,C008,R004,S002,84,3200,0.05,255360,76608,280896,268128
00862,07-03-2025,14-03-2025,P002,C003,R004,S008,15,500,0,7500,2250,8250,7875
00863,07-03-2025,14-03-2025,P006,C008,R008,S008,55,4500,0.1,222750,66825,245025,233887.5
00864,08-03-2025,15-03-2025,P009,C007,R002,S009,56,250,0.15,11900,3570,13090,12495
00865,08-03-2025,15-03-2025,P009,C003,R004,S005,24,1200,0.1,25920,7776,28512,27216
00866,09-03-2025,16-03-2025,P005,C005,R002,S007,40,250,0.05,9500,2850,10450,9975
00867,09-03-2025,16-03-2025,P008,C009,R005,S010,75,500,0.1,33750,10125,37125,35437.5
00868,10-03-2025,17-03-2025,P001,C007,R010,S007,83,500,0,41500,12450,45650,43575
00869,10-03-2025,17-03-2025,P010,C004,R006,S001,63,3200,0.1,181440,54432,199584,190512
00870,11-03-2025,18-03-2025,P001,C005,R010,S002,80,1200,0.1,86400,25920,95040,90720
00871,11-03-2025,18-03-2025,P001,C003,R006,S005,51,500,0.1,22950,6885,25245,24097.5
00872,12-03-2025,19-03-2025,P007,C009,R009,S008,29,500,0.05,13775,4132.5,15152.5,14463.75
00873,12-03-2025,19-03-2025,P001,C009,R002,S010,48,4500,0.05,205200,61560,225720,215460
00874,13-03-2025,20-03-2025,P010,C001,R003,S009,25,4500,0,112500,33750,123750,118125
00875,13-03-2025,20-03-2025,P006,C007,R004,S007,36,3200,0,115200,34560,126720,120960
00876,14-03-2025,21-03-2025,P003,C008,R004,S007,21,250,0,5250,1575,5775,5512.5
00877,14-03-2025,21-03-2025,P001,C009,R001,S005,52,3200,0,166400,49920,183040,174720
00878,15-03-2025,22-03-2025,P007,C006,R005,S010,83,500,0.1,37350,11205,41085,39217.5
00879,15-03-2025,22-03-2025,P007,C005,R008,S010,97,1200,0.05,110580,33174,121638,116109
00880,16-03-2025,23-03-2025,P004,C004,R007,S009,96,4500,0.15,367200,110160,403920,385560
00881,16-03-2025,23-03-2025,P006,C009,R002,S009,89,250,0.1,20025,6007.5,22027.5,21026.25
00882,17-03-2025,24-03-2025,P006,C005,R009,S009,61,3200,0.15,165920,49776,182512,174216
00883,17-03-2025,24-03-2025,P005,C007,R010,S004,35,250,0,8750,2625,9625,9187.5
00884,18-03-2025,25-03-2025,P006,C005,R009,S001,94,1200,0.15,95880,28764,105468,100674
00885,18-03-2025,25-03-2025,P009,C008,R009,S002,27,250,0.15,5737.5,1721.25,6311.25,6024.375
00886,19-03-2025,26-03-2025,P002,C009,R007,S008,16,1200,0.1,17280,5184,19008,18144
00887,19-03-2025,26-03-2025,P008,C003,R008,S004,32,3200,0.05,97280,29184,107008,102144
00888,20-03-2025,27-03-2025,P003,C005,R010,S005,28,250,0.15,5950,1785,6545,6247.5
00889,20-03-2025,27-03-2025,P008,C006,R008,S008,66,4500,0.15,252450,75735,277695,265072.5
00890,21-03-2025,28-03-2025,P007,C001,R003,S001,30,500,0.1,13500,4050,14850,14175
00891,21-03-2025,28-03-2025,P007,C002,R002,S004,12,500,0,6000,1800,6600,6300
00892,22-03-2025,29-03-2025,P007,C004,R003,S001,8,250,0.15,1700,510,1870,1785
00893,22-03-2025,29-03-2025,P008,C010,R001,S001,82,500,0,41000,12300,45100,43050
00894,23-03-2025,30-03-2025,P004,C008,R001,S007,53,500,0,26500,7950,29150,27825
00895,23-03-2025,30-03-2025,P005,C009,R001,S005,72,1200,0,86400,25920,95040,90720
00896,24-03-2025,31-03-2025,P007,C007,R001,S009,38,4500,0,171000,51300,188100,179550
00897,24-03-2025,31-03-2025,P003,C010,R004,S004,85,1200,0.1,91800,27540,100980,96390
00898,25-03-2025,01-04-2025,P005,C007,R006,S001,47,3200,0.15,127840,38352,140624,134232
00899,25-03-2025,01-04-2025,P005,C003,R005,S008,52,500,0.15,22100,6630,24310,23205
00900,26-03-2025,02-04-2025,P006,C003,R006,S006,26,1200,0.1,28080,8424,30888,29484
00901,26-03-2025,02-04-2025,P008,C001,R002,S005,49,4500,0.15,187425,56227.5,206167.5,196796.25
00902,27-03-2025,03-04-2025,P008,C007,R008,S001,91,3200,0.05,276640,82992,304304,290472
00903,27-03-2025,03-04-2025,P002,C007,R009,S002,49,250,0.15,10412.5,3123.75,11453.75,10933.125
00904,28-03-2025,04-04-2025,P003,C010,R004,S002,75,250,0.05,17812.5,5343.75,19593.75,18703.125
00905,28-03-2025,04-04-2025,P004,C006,R005,S006,86,4500,0.15,328950,98685,361845,345397.5
00906,29-03-2025,05-04-2025,P002,C005,R002,S007,65,500,0.15,27625,8287.5,30387.5,29006.25
00907,29-03-2025,05-04-2025,P009,C001,R006,S005,20,3200,0.15,54400,16320,59840,57120
00908,30-03-2025,06-04-2025,P007,C001,R005,S001,79,500,0.15,33575,10072.5,36932.5,35253.75
00909,30-03-2025,06-04-2025,P010,C004,R010,S009,50,3200,0.1,144000,43200,158400,151200
00910,31-03-2025,07-04-2025,P002,C003,R004,S002,25,500,0.15,10625,3187.5,11687.5,11156.25
00911,31-03-2025,07-04-2025,P009,C009,R006,S006,65,250,0.1,14625,4387.5,16087.5,15356.25
00912,01-04-2025,08-04-2025,P010,C001,R005,S003,46,4500,0.1,186300,55890,204930,195615
00913,01-04-2025,08-04-2025,P002,C004,R006,S007,58,1200,0,69600,20880,76560,73080
00914,02-04-2025,09-04-2025,P004,C009,R003,S001,49,3200,0.15,133280,39984,146608,139944
00915,02-04-2025,09-04-2025,P010,C005,R002,S006,18,3200,0.15,48960,14688,53856,51408
00916,03-04-2025,10-04-2025,P004,C005,R004,S003,73,3200,0,233600,70080,256960,245280
00917,03-04-2025,10-04-2025,P004,C009,R003,S007,30,500,0.15,12750,3825,14025,13387.5
00918,04-04-2025,11-04-2025,P010,C009,R002,S007,34,250,0.15,7225,2167.5,7947.5,7586.25
00919,04-04-2025,11-04-2025,P003,C005,R005,S005,47,1200,0,56400,16920,62040,59220
00920,05-04-2025,12-04-2025,P007,C002,R003,S005,85,3200,0.05,258400,77520,284240,271320
00921,05-04-2025,12-04-2025,P005,C001,R004,S009,50,1200,0.1,54000,16200,59400,56700
00922,06-04-2025,13-04-2025,P003,C002,R001,S002,10,3200,0.1,28800,8640,31680,30240
00923,06-04-2025,13-04-2025,P010,C005,R002,S004,35,500,0,17500,5250,19250,18375
00924,07-04-2025,14-04-2025,P003,C004,R009,S005,90,500,0.15,38250,11475,42075,40162.5
00925,07-04-2025,14-04-2025,P003,C009,R002,S001,19,500,0.05,9025,2707.5,9927.5,9476.25
00926,08-04-2025,15-04-2025,P006,C004,R010,S007,60,500,0.15,25500,7650,28050,26775
00927,08-04-2025,15-04-2025,P008,C010,R005,S005,52,250,0,13000,3900,14300,13650
00928,09-04-2025,16-04-2025,P002,C003,R004,S010,20,250,0.1,4500,1350,4950,4725
00929,09-04-2025,16-04-2025,P007,C007,R004,S002,86,250,0.05,20425,6127.5,22467.5,21446.25
00930,10-04-2025,17-04-2025,P004,C002,R003,S007,96,3200,0.1,276480,82944,304128,290304
00931,10-04-2025,17-04-2025,P010,C005,R006,S006,83,3200,0.1,239040,71712,262944,250992
00932,11-04-2025,18-04-2025,P009,C009,R008,S009,33,4500,0,148500,44550,163350,155925
00933,11-04-2025,18-04-2025,P004,C003,R008,S010,30,4500,0,135000,40500,148500,141750
00934,12-04-2025,19-04-2025,P005,C003,R002,S001,28,1200,0.05,31920,9576,35112,33516
00935,12-04-2025,19-04-2025,P010,C005,R003,S008,37,500,0.1,16650,4995,18315,17482.5
00936,13-04-2025,20-04-2025,P010,C001,R006,S010,89,4500,0.05,380475,114142.5,418522.5,399498.75
00937,13-04-2025,20-04-2025,P006,C008,R007,S007,10,4500,0,45000,13500,49500,47250
00938,14-04-2025,21-04-2025,P001,C003,R008,S007,26,4500,0.1,105300,31590,115830,110565
00939,14-04-2025,21-04-2025,P006,C008,R002,S007,20,1200,0.05,22800,6840,25080,23940
00940,15-04-2025,22-04-2025,P001,C004,R006,S009,46,250,0.1,10350,3105,11385,10867.5
00941,15-04-2025,22-04-2025,P009,C003,R009,S006,41,1200,0.1,44280,13284,48708,46494
00942,16-04-2025,23-04-2025,P008,C010,R002,S003,48,500,0.15,20400,6120,22440,21420
00943,16-04-2025,23-04-2025,P002,C010,R008,S007,54,1200,0.15,55080,16524,60588,57834
00944,17-04-2025,24-04-2025,P001,C001,R002,S004,20,500,0.1,9000,2700,9900,9450
00945,17-04-2025,24-04-2025,P007,C009,R004,S005,98,1200,0.1,105840,31752,116424,111132
00946,18-04-2025,25-04-2025,P001,C004,R007,S007,81,1200,0.05,92340,27702,101574,96957
00947,18-04-2025,25-04-2025,P007,C002,R010,S010,27,4500,0.05,115425,34627.5,126967.5,121196.25
00948,19-04-2025,26-04-2025,P002,C001,R007,S006,27,1200,0.05,30780,9234,33858,32319
00949,19-04-2025,26-04-2025,P001,C010,R005,S008,37,500,0,18500,5550,20350,19425
00950,20-04-2025,27-04-2025,P001,C010,R005,S006,79,3200,0.05,240160,72048,264176,252168
00951,20-04-2025,27-04-2025,P005,C006,R001,S010,68,1200,0.05,77520,23256,85272,81396
00952,21-04-2025,28-04-2025,P007,C001,R008,S007,15,500,0.15,6375,1912.5,7012.5,6693.75
00953,21-04-2025,28-04-2025,P009,C004,R001,S004,32,4500,0.05,136800,41040,150480,143640
00954,22-04-2025,29-04-2025,P006,C003,R008,S004,28,4500,0.05,119700,35910,131670,125685
00955,22-04-2025,29-04-2025,P002,C004,R002,S007,24,1200,0.15,24480,7344,26928,25704
00956,23-04-2025,30-04-2025,P002,C010,R002,S006,22,3200,0.05,66880,20064,73568,70224
00957,23-04-2025,30-04-2025,P005,C005,R005,S007,72,1200,0.15,73440,22032,80784,77112
00958,24-04-2025,01-05-2025,P009,C009,R003,S002,100,1200,0.05,114000,34200,125400,119700
00959,24-04-2025,01-05-2025,P008,C010,R007,S009,66,3200,0.15,179520,53856,197472,188496
00960,25-04-2025,02-05-2025,P009,C009,R005,S005,96,4500,0.1,388800,116640,427680,408240
00961,25-04-2025,02-05-2025,P003,C010,R005,S002,45,250,0.05,10687.5,3206.25,11756.25,11221.875
00962,26-04-2025,03-05-2025,P008,C001,R005,S009,40,3200,0,128000,38400,140800,134400
00963,26-04-2025,03-05-2025,P005,C006,R009,S007,96,1200,0,115200,34560,126720,120960
00964,27-04-2025,04-05-2025,P008,C003,R009,S002,19,250,0.15,4037.5,1211.25,4441.25,4239.375
00965,27-04-2025,04-05-2025,P003,C001,R010,S002,16,4500,0,72000,21600,79200,75600
00966,28-04-2025,05-05-2025,P004,C005,R004,S001,7,3200,0,22400,6720,24640,23520
00967,28-04-2025,05-05-2025,P009,C005,R004,S003,94,250,0.1,21150,6345,23265,22207.5
00968,29-04-2025,06-05-2025,P003,C010,R007,S007,9,500,0.1,4050,1215,4455,4252.5
00969,29-04-2025,06-05-2025,P002,C005,R009,S001,75,4500,0,337500,101250,371250,354375
00970,30-04-2025,07-05-2025,P005,C009,R003,S010,26,3200,0.1,74880,22464,82368,78624
00971,30-04-2025,07-05-2025,P002,C008,R008,S009,9,3200,0,28800,8640,31680,30240
00972,01-05-2025,08-05-2025,P010,C010,R006,S007,9,1200,0.15,9180,2754,10098,9639
00973,01-05-2025,08-05-2025,P007,C003,R008,S008,9,500,0.15,3825,1147.5,4207.5,4016.25
00974,02-05-2025,09-05-2025,P006,C006,R005,S001,14,1200,0.05,15960,4788,17556,16758
00975,02-05-2025,09-05-2025,P010,C007,R010,S010,83,500,0.05,39425,11827.5,43367.5,41396.25
00976,03-05-2025,10-05-2025,P001,C005,R007,S009,10,4500,0,45000,13500,49500,47250
00977,03-05-2025,10-05-2025,P008,C001,R007,S005,12,4500,0.15,45900,13770,50490,48195
00978,04-05-2025,11-05-2025,P003,C006,R009,S008,58,4500,0.15,221850,66555,244035,232942.5
00979,04-05-2025,11-05-2025,P006,C009,R001,S008,8,4500,0.05,34200,10260,37620,35910
00980,05-05-2025,12-05-2025,P004,C008,R005,S004,12,500,0,6000,1800,6600,6300
00981,05-05-2025,12-05-2025,P009,C004,R001,S001,71,1200,0.1,76680,23004,84348,80514
00982,06-05-2025,13-05-2025,P007,C001,R004,S003,10,1200,0.1,10800,3240,11880,11340
00983,06-05-2025,13-05-2025,P004,C006,R007,S008,34,1200,0,40800,12240,44880,42840
00984,07-05-2025,14-05-2025,P008,C005,R009,S002,69,4500,0.1,279450,83835,307395,293422.5
00985,07-05-2025,14-05-2025,P001,C003,R007,S002,52,250,0.15,11050,3315,12155,11602.5
00986,08-05-2025,15-05-2025,P002,C006,R007,S003,15,500,0.1,6750,2025,7425,7087.5
00987,08-05-2025,15-05-2025,P008,C005,R006,S005,90,500,0.1,40500,12150,44550,42525
00988,09-05-2025,16-05-2025,P006,C002,R007,S006,17,3200,0,54400,16320,59840,57120
00989,09-05-2025,16-05-2025,P004,C009,R009,S006,5,500,0,2500,750,2750,2625
00990,10-05-2025,17-05-2025,P003,C005,R002,S006,78,1200,0.05,88920,26676,97812,93366
00991,10-05-2025,17-05-2025,P001,C007,R005,S003,30,4500,0.1,121500,36450,133650,127575
00992,11-05-2025,18-05-2025,P004,C008,R005,S008,63,250,0.15,13387.5,4016.25,14726.25,14056.875
00993,11-05-2025,18-05-2025,P003,C009,R009,S001,43,1200,0.1,46440,13932,51084,48762
00994,12-05-2025,19-05-2025,P006,C001,R010,S007,58,1200,0.15,59160,17748,65076,62118
00995,12-05-2025,19-05-2025,P010,C006,R006,S004,81,500,0.05,38475,11542.5,42322.5,40398.75
00996,13-05-2025,20-05-2025,P006,C010,R001,S004,64,3200,0.1,184320,55296,202752,193536
00997,13-05-2025,20-05-2025,P006,C008,R010,S006,28,500,0.15,11900,3570,13090,12495
00998,14-05-2025,21-05-2025,P010,C004,R004,S010,95,250,0,23750,7125,26125,24937.5
00999,14-05-2025,21-05-2025,P007,C001,R006,S004,99,500,0.1,44550,13365,49005,46777.5
01000,15-05-2025,22-05-2025,P002,C002,R004,S003,52,1200,0.15,53040,15912,58344,55692
01001,15-05-2025,22-05-2025,P004,C007,R008,S003,62,1200,0.1,66960,20088,73656,70308
01002,16-05-2025,23-05-2025,P004,C005,R004,S003,26,1200,0.1,28080,8424,30888,29484
01003,16-05-2025,23-05-2025,P002,C008,R008,S006,28,250,0.1,6300,1890,6930,6615
01004,17-05-2025,24-05-2025,P010,C001,R002,S006,48,3200,0,153600,46080,168960,161280
01005,17-05-2025,24-05-2025,P002,C007,R002,S002,67,1200,0.1,72360,21708,79596,75978
01006,18-05-2025,25-05-2025,P006,C003,R009,S008,52,500,0.15,22100,6630,24310,23205
01007,18-05-2025,25-05-2025,P007,C005,R005,S006,35,500,0,17500,5250,19250,18375
01008,19-05-2025,26-05-2025,P008,C003,R008,S007,66,4500,0,297000,89100,326700,311850
01009,19-05-2025,26-05-2025,P004,C006,R009,S009,92,500,0.05,43700,13110,48070,45885
01010,20-05-2025,27-05-2025,P009,C001,R002,S004,100,250,0.15,21250,6375,23375,22312.5
01011,20-05-2025,27-05-2025,P006,C009,R008,S007,5,4500,0,22500,6750,24750,23625
01012,21-05-2025,28-05-2025,P002,C001,R006,S005,48,500,0.15,20400,6120,22440,21420
01013,21-05-2025,28-05-2025,P002,C006,R002,S007,76,250,0.15,16150,4845,17765,16957.5
01014,22-05-2025,29-05-2025,P010,C007,R009,S007,38,250,0.05,9025,2707.5,9927.5,9476.25
01015,22-05-2025,29-05-2025,P008,C005,R006,S009,70,250,0.15,14875,4462.5,16362.5,15618.75
01016,23-05-2025,30-05-2025,P008,C009,R008,S004,5,4500,0,22500,6750,24750,23625
01017,23-05-2025,30-05-2025,P005,C002,R003,S005,51,250,0.05,12112.5,3633.75,13323.75,12718.125
01018,24-05-2025,31-05-2025,P005,C002,R002,S002,38,3200,0.05,115520,34656,127072,121296
01019,24-05-2025,31-05-2025,P005,C003,R005,S008,27,4500,0.1,109350,32805,120285,114817.5
01020,25-05-2025,01-06-2025,P008,C009,R010,S004,13,4500,0.05,55575,16672.5,61132.5,58353.75
01021,25-05-2025,01-06-2025,P007,C002,R010,S010,41,4500,0.1,166050,49815,182655,174352.5
01022,26-05-2025,02-06-2025,P002,C002,R006,S006,85,1200,0.1,91800,27540,100980,96390
01023,26-05-2025,02-06-2025,P005,C006,R001,S007,75,500,0.1,33750,10125,37125,35437.5
01024,27-05-2025,03-06-2025,P003,C010,R004,S006,72,4500,0.05,307800,92340,338580,323190
01025,27-05-2025,03-06-2025,P008,C005,R009,S005,49,1200,0.05,55860,16758,61446,58653
01026,28-05-2025,04-06-2025,P001,C005,R007,S005,56,3200,0.05,170240,51072,187264,178752
01027,28-05-2025,04-06-2025,P002,C003,R003,S008,76,500,0,38000,11400,41800,39900
01028,29-05-2025,05-06-2025,P005,C002,R006,S003,96,1200,0.05,109440,32832,120384,114912
01029,29-05-2025,05-06-2025,P005,C006,R010,S002,78,3200,0.1,224640,67392,247104,235872
01030,30-05-2025,06-06-2025,P008,C002,R007,S005,42,1200,0.1,45360,13608,49896,47628
01031,30-05-2025,06-06-2025,P001,C007,R005,S010,87,500,0.15,36975,11092.5,40672.5,38823.75
01032,31-05-2025,07-06-2025,P002,C002,R003,S002,70,500,0,35000,10500,38500,36750
01033,31-05-2025,07-06-2025,P008,C004,R009,S004,98,500,0.15,41650,12495,45815,43732.5
01034,01-06-2025,08-06-2025,P010,C010,R009,S001,63,250,0.1,14175,4252.5,15592.5,14883.75
01035,01-06-2025,08-06-2025,P010,C004,R010,S006,9,4500,0,40500,12150,44550,42525
01036,02-06-2025,09-06-2025,P009,C005,R010,S005,89,1200,0.1,96120,28836,105732,100926
01037,02-06-2025,09-06-2025,P006,C002,R003,S009,95,250,0.15,20187.5,6056.25,22206.25,21196.875
01038,03-06-2025,10-06-2025,P001,C001,R004,S006,42,250,0.1,9450,2835,10395,9922.5
01039,03-06-2025,10-06-2025,P005,C003,R004,S006,68,4500,0.1,275400,82620,302940,289170
01040,04-06-2025,11-06-2025,P002,C007,R003,S006,53,3200,0.15,144160,43248,158576,151368
01041,04-06-2025,11-06-2025,P001,C008,R010,S002,62,250,0.1,13950,4185,15345,14647.5
01042,05-06-2025,12-06-2025,P009,C003,R005,S007,32,3200,0.05,97280,29184,107008,102144
01043,05-06-2025,12-06-2025,P003,C010,R001,S007,12,250,0.15,2550,765,2805,2677.5
01044,06-06-2025,13-06-2025,P003,C001,R005,S006,34,3200,0,108800,32640,119680,114240
01045,06-06-2025,13-06-2025,P002,C009,R001,S009,15,3200,0,48000,14400,52800,50400
01046,07-06-2025,14-06-2025,P007,C001,R009,S001,86,3200,0.1,247680,74304,272448,260064
01047,07-06-2025,14-06-2025,P010,C003,R002,S008,18,3200,0.05,54720,16416,60192,57456
01048,08-06-2025,15-06-2025,P009,C003,R009,S009,10,3200,0.1,28800,8640,31680,30240
01049,08-06-2025,15-06-2025,P009,C006,R003,S010,16,4500,0.15,61200,18360,67320,64260
01050,09-06-2025,16-06-2025,P001,C001,R005,S008,64,250,0,16000,4800,17600,16800
01051,09-06-2025,16-06-2025,P005,C010,R004,S005,49,3200,0.15,133280,39984,146608,139944
01052,10-06-2025,17-06-2025,P003,C003,R003,S008,49,1200,0.15,49980,14994,54978,52479
01053,10-06-2025,17-06-2025,P003,C008,R008,S001,90,3200,0.05,273600,82080,300960,287280
01054,11-06-2025,18-06-2025,P001,C005,R006,S004,85,500,0.15,36125,10837.5,39737.5,37931.25
01055,11-06-2025,18-06-2025,P003,C005,R009,S009,71,250,0.05,16862.5,5058.75,18548.75,17705.625
01056,12-06-2025,19-06-2025,P004,C008,R002,S005,15,500,0.05,7125,2137.5,7837.5,7481.25
01057,12-06-2025,19-06-2025,P002,C005,R001,S005,62,1200,0.05,70680,21204,77748,74214
01058,13-06-2025,20-06-2025,P008,C001,R001,S008,89,1200,0,106800,32040,117480,112140
01059,13-06-2025,20-06-2025,P009,C007,R008,S010,83,1200,0.1,89640,26892,98604,94122
01060,14-06-2025,21-06-2025,P010,C001,R005,S006,46,3200,0.1,132480,39744,145728,139104
01061,14-06-2025,21-06-2025,P003,C002,R005,S005,79,4500,0.05,337725,101317.5,371497.5,354611.25
01062,15-06-2025,22-06-2025,P004,C003,R002,S010,84,4500,0,378000,113400,415800,396900
01063,15-06-2025,22-06-2025,P005,C002,R007,S002,66,4500,0,297000,89100,326700,311850
01064,16-06-2025,23-06-2025,P005,C005,R003,S010,99,250,0.05,23512.5,7053.75,25863.75,24688.125
